Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Family_Size,Customer_Tenure_Days,Log_TotalSpend,Accepted_Total,Cluster_KMeans,Cluster_Hier,Cluster_DBSCAN,Cluster_GMM,Cluster_KMeans_Label
2n Cycle,Married,15315.0,0.0,0.0,2013-08-03,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,64.0,1.0,4533.0,4.174387269895637,0.0,1,0,-1,0,Low Value
Graduation,Together,87771.0,0.0,1.0,2013-05-22,61.0,1492.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1,66.0,1957.0,2.0,4606.0,7.579678823090456,4.0,0,1,-1,1,High Value
Graduation,Married,33039.0,1.0,0.0,2013-09-09,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,78.0,2.0,4496.0,4.3694478524670215,0.0,1,0,0,0,Low Value
Graduation,Single,81741.0,0.0,0.0,2013-06-16,75.0,249.0,153.0,940.0,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,45.0,1572.0,1.0,4581.0,7.360739903058278,0.0,0,1,-1,1,High Value
Master,Together,71499.0,0.0,1.0,2013-06-25,12.0,465.0,25.0,132.0,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,795.0,2.0,4572.0,6.679599185844383,0.0,0,1,-1,1,High Value
2n Cycle,Married,62466.0,0.0,1.0,2014-01-15,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,889.0,2.0,4368.0,6.7912214627261855,0.0,0,1,-1,1,High Value
PhD,Divorced,48799.0,0.0,1.0,2013-11-05,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,62.0,331.0,2.0,4439.0,5.805134968916488,0.0,1,1,-1,0,Low Value
PhD,Together,52157.0,0.0,1.0,2014-06-07,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,75.0,265.0,2.0,4225.0,5.583496308781699,0.0,1,1,-1,0,Low Value
Graduation,Single,66565.0,0.0,1.0,2012-12-05,80.0,747.0,10.0,161.0,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,63.0,1065.0,2.0,4774.0,6.97166860472579,0.0,0,1,-1,1,High Value
Master,Together,29298.0,1.0,1.0,2013-09-07,60.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,11.0,3.0,4498.0,2.4849066497880004,0.0,1,0,-1,0,Low Value
Graduation,Single,47691.0,0.0,1.0,2013-07-05,43.0,14.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,21.0,2.0,4562.0,3.091042453358316,0.0,1,0,-1,0,Low Value
Graduation,Together,38200.0,1.0,1.0,2012-12-07,19.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,17.0,3.0,4772.0,2.8903717578961645,0.0,1,0,-1,0,Low Value
Graduation,Married,44989.0,0.0,1.0,2012-09-12,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,369.0,2.0,4858.0,5.91350300563827,0.0,1,1,-1,0,Low Value
PhD,Married,38443.0,1.0,1.0,2014-01-27,58.0,32.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,57.0,38.0,3.0,4356.0,3.6635616461296463,0.0,1,0,-1,0,Low Value
2n Cycle,Single,38593.0,1.0,0.0,2013-09-13,42.0,51.0,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,177.0,2.0,4492.0,5.181783550292085,0.0,1,0,-1,0,Low Value
PhD,Together,64413.0,0.0,1.0,2013-08-01,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,279.0,2.0,4535.0,5.634789603169249,0.0,1,1,-1,0,Low Value
Master,Married,36959.0,1.0,0.0,2013-10-02,56.0,25.0,6.0,25.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,44.0,62.0,2.0,4473.0,4.143134726391533,0.0,1,0,0,0,Low Value
PhD,Married,61996.0,0.0,1.0,2013-01-31,27.0,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,11.0,1,48.0,1230.0,2.0,4717.0,7.115582126184454,3.0,0,1,-1,1,High Value
Graduation,Married,51287.0,1.0,1.0,2014-04-01,10.0,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,57.0,182.0,3.0,4292.0,5.209486152841421,0.0,1,0,-1,0,Low Value
Graduation,Married,13260.0,1.0,1.0,2013-08-23,48.0,9.0,4.0,17.0,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,49.0,3.0,4513.0,3.912023005428146,0.0,1,0,-1,0,Low Value
PhD,Together,47472.0,1.0,1.0,2013-09-16,39.0,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,75.0,3.0,4489.0,4.330733340286331,0.0,1,0,-1,0,Low Value
Master,Together,54603.0,1.0,1.0,2013-07-09,85.0,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,227.0,3.0,4558.0,5.429345628954441,0.0,1,0,-1,0,Low Value
PhD,Married,45207.0,1.0,1.0,2012-11-10,64.0,203.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,215.0,3.0,4799.0,5.375278407684165,1.0,1,1,-1,0,Low Value
Graduation,Together,40689.0,0.0,1.0,2013-03-18,69.0,270.0,3.0,27.0,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,444.0,2.0,4671.0,6.09807428216624,0.0,1,1,-1,1,Low Value
2n Cycle,Together,47821.0,1.0,1.0,2013-10-20,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,47.0,3.0,4455.0,3.871201010907891,0.0,1,0,-1,0,Low Value
Master,Married,27450.0,0.0,0.0,2013-04-15,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,74.0,143.0,1.0,4643.0,4.969813299576001,0.0,1,0,-1,0,Low Value
Graduation,Together,39453.0,1.0,0.0,2014-04-03,64.0,46.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,55.0,2.0,4290.0,4.02535169073515,0.0,1,0,1,0,Low Value
2n Cycle,Together,26850.0,1.0,1.0,2014-04-18,10.0,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,63.0,3.0,4275.0,4.1588830833596715,0.0,1,0,-1,0,Low Value
Graduation,Widow,79800.0,0.0,0.0,2012-09-23,65.0,1060.0,21.0,530.0,32.0,0.0,224.0,1.0,5.0,11.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1,70.0,1867.0,1.0,4847.0,7.532623618788788,3.0,0,1,-1,1,High Value
Master,Married,61794.0,0.0,1.0,2013-09-14,74.0,264.0,47.0,188.0,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,611.0,2.0,4491.0,6.416732282512326,0.0,0,1,-1,1,High Value
Graduation,Together,53863.0,0.0,1.0,2014-05-17,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,473.0,2.0,4246.0,6.161207321695077,1.0,1,1,-1,0,Low Value
Graduation,Together,24221.0,0.0,0.0,2013-08-20,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,55.0,1.0,4516.0,4.02535169073515,0.0,1,0,-1,0,Low Value
PhD,Single,39684.0,1.0,0.0,2012-10-12,41.0,19.0,0.0,35.0,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,1,41.0,81.0,2.0,4828.0,4.406719247264253,0.0,1,0,-1,0,Low Value
Master,Married,92163.0,0.0,0.0,2012-12-12,25.0,817.0,183.0,797.0,106.0,163.0,20.0,0.0,5.0,11.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1,50.0,2086.0,1.0,4767.0,7.643482907077201,2.0,0,1,-1,1,High Value
Master,Single,69882.0,0.0,0.0,2013-11-10,94.0,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,1478.0,1.0,4434.0,7.2991214627108,0.0,0,1,-1,1,High Value
Graduation,Together,33178.0,1.0,0.0,2014-01-30,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,49.0,2.0,4353.0,3.912023005428146,0.0,1,0,-1,0,Low Value
PhD,Married,59973.0,0.0,0.0,2013-09-11,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,382.0,1.0,4494.0,5.948034989180646,0.0,0,1,-1,1,High Value
Master,Together,17459.0,1.0,0.0,2013-09-19,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,50.0,69.0,2.0,4486.0,4.248495242049359,0.0,1,0,-1,0,Low Value
Graduation,Divorced,23910.0,1.0,0.0,2012-10-26,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,67.0,2.0,4814.0,4.219507705176107,0.0,1,0,0,0,Low Value
Master,Married,42169.0,1.0,1.0,2013-10-19,20.0,19.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,30.0,3.0,4456.0,3.4339872044851463,0.0,1,0,-1,0,Low Value
2n Cycle,Married,26224.0,1.0,0.0,2013-06-04,39.0,4.0,7.0,15.0,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,63.0,2.0,4593.0,4.1588830833596715,0.0,1,0,-1,0,Low Value
Graduation,Together,31089.0,1.0,0.0,2012-08-17,57.0,31.0,3.0,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,44.0,79.0,2.0,4884.0,4.382026634673881,0.0,1,0,1,0,Low Value
Graduation,Single,30081.0,0.0,1.0,2013-02-21,27.0,36.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,42.0,2.0,4696.0,3.7612001156935624,0.0,1,0,0,0,Low Value
Graduation,Together,62807.0,0.0,1.0,2012-08-31,83.0,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,819.0,2.0,4870.0,6.709304340258298,0.0,0,1,-1,1,High Value
Graduation,Single,72906.0,0.0,0.0,2013-09-17,79.0,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,1151.0,1.0,4488.0,7.049254841255837,0.0,0,1,-1,1,High Value
PhD,Married,61467.0,0.0,2.0,2012-12-09,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,77.0,594.0,3.0,4770.0,6.38856140554563,0.0,0,1,-1,1,High Value
Master,Together,49618.0,1.0,1.0,2013-01-26,77.0,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,129.0,3.0,4722.0,4.867534450455582,0.0,1,0,-1,0,Low Value
Master,Single,21888.0,1.0,0.0,2012-12-29,15.0,88.0,10.0,46.0,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,39.0,213.0,2.0,4750.0,5.365976015021851,0.0,1,1,-1,0,Low Value
Graduation,Widow,42429.0,0.0,1.0,2014-02-11,99.0,55.0,0.0,6.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,67.0,2.0,4341.0,4.219507705176107,0.0,1,0,-1,0,Low Value
Graduation,Divorced,26150.0,2.0,1.0,2013-03-11,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,28.0,4.0,4678.0,3.367295829986474,0.0,1,0,-1,0,Low Value
Basic,Married,30801.0,0.0,1.0,2012-10-26,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,45.0,2.0,4814.0,3.828641396489095,0.0,1,0,-1,0,Low Value
Graduation,Married,81168.0,0.0,0.0,2014-05-07,84.0,410.0,0.0,592.0,147.0,22.0,22.0,1.0,6.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,60.0,1193.0,1.0,4256.0,7.085064293952548,1.0,0,1,-1,1,High Value
Master,Single,26877.0,0.0,0.0,2013-08-19,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,268.0,1.0,4517.0,5.594711379601839,0.0,1,0,-1,0,Low Value
Master,Widow,45006.0,0.0,0.0,2013-07-18,90.0,162.0,25.0,53.0,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,81.0,266.0,1.0,4549.0,5.58724865840025,0.0,0,1,-1,0,High Value
Basic,Married,18978.0,1.0,0.0,2012-12-11,41.0,2.0,8.0,1.0,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,37.0,2.0,4768.0,3.6375861597263857,0.0,1,0,-1,0,Low Value
Graduation,Married,22574.0,2.0,1.0,2013-10-28,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,37.0,4.0,4447.0,3.6375861597263857,0.0,1,0,-1,0,Low Value
PhD,Single,48240.0,0.0,0.0,2012-11-09,73.0,389.0,91.0,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,56.0,882.0,1.0,4800.0,6.78332520060396,0.0,0,1,-1,1,High Value
Graduation,Married,45837.0,1.0,1.0,2013-07-26,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,373.0,3.0,4541.0,5.924255797414532,0.0,1,0,-1,0,Low Value
Master,Single,35791.0,2.0,1.0,2013-05-06,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,35.0,4.0,4622.0,3.58351893845611,0.0,1,0,-1,0,Low Value
PhD,Together,162397.0,1.0,1.0,2013-06-03,31.0,85.0,1.0,16.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,107.0,3.0,4594.0,4.68213122712422,0.0,1,1,-1,1,Low Value
Graduation,Widow,54162.0,1.0,1.0,2013-03-18,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,42.0,3.0,4671.0,3.7612001156935624,0.0,1,0,-1,0,Low Value
Master,Married,30522.0,0.0,1.0,2012-08-17,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,326.0,2.0,4884.0,5.7899601708972535,0.0,1,1,-1,1,Low Value
PhD,Married,54456.0,0.0,1.0,2013-07-11,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,404.0,2.0,4556.0,6.003887067106539,0.0,1,1,-1,0,Low Value
Graduation,Single,31632.0,0.0,0.0,2013-07-14,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,95.0,1.0,4553.0,4.564348191467836,0.0,1,0,-1,0,Low Value
Graduation,Widow,72298.0,0.0,0.0,2014-03-10,52.0,625.0,35.0,169.0,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0,76.0,939.0,1.0,4314.0,6.84587987526405,2.0,0,1,-1,1,High Value
2n Cycle,Single,36975.0,1.0,0.0,2013-12-28,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,33.0,2.0,4386.0,3.5263605246161616,0.0,1,0,-1,0,Low Value
2n Cycle,Married,72635.0,0.0,0.0,2013-06-03,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,70.0,981.0,1.0,4594.0,6.889591308354466,1.0,0,1,-1,1,High Value
Graduation,Married,13624.0,1.0,0.0,2013-01-20,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,36.0,2.0,4728.0,3.6109179126442243,0.0,1,0,-1,0,Low Value
Graduation,Single,84196.0,0.0,1.0,2013-06-03,56.0,215.0,63.0,507.0,231.0,31.0,190.0,1.0,8.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,1237.0,2.0,4594.0,7.121252453244542,0.0,0,1,-1,1,High Value
Graduation,Together,70971.0,0.0,1.0,2012-09-21,28.0,1001.0,17.0,572.0,93.0,125.0,17.0,7.0,11.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,65.0,1825.0,2.0,4849.0,7.509883061154913,0.0,0,1,-1,1,High Value
PhD,Divorced,34487.0,1.0,1.0,2012-09-06,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,103.0,3.0,4864.0,4.6443908991413725,0.0,1,0,-1,0,Low Value
Graduation,Single,28769.0,1.0,0.0,2012-12-18,76.0,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,191.0,2.0,4761.0,5.2574953720277815,0.0,1,0,-1,0,Low Value
PhD,Married,69084.0,1.0,0.0,2013-11-19,43.0,1181.0,107.0,199.0,39.0,30.0,30.0,2.0,7.0,3.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,1586.0,2.0,4425.0,7.369600720526409,0.0,0,1,-1,1,High Value
PhD,Together,65488.0,0.0,0.0,2014-06-13,46.0,603.0,45.0,207.0,36.0,18.0,54.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,963.0,1.0,4219.0,6.871091294610546,0.0,0,1,-1,1,High Value
2n Cycle,Married,62466.0,0.0,1.0,2014-01-15,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,889.0,2.0,4368.0,6.7912214627261855,0.0,0,1,-1,1,High Value
2n Cycle,Single,32218.0,0.0,0.0,2014-02-15,27.0,10.0,24.0,15.0,13.0,1.0,30.0,1.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,65.0,93.0,1.0,4337.0,4.543294782270004,1.0,1,0,-1,0,Low Value
Graduation,Single,83917.0,0.0,0.0,2013-04-18,12.0,514.0,22.0,732.0,42.0,198.0,79.0,1.0,6.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,52.0,1587.0,1.0,4640.0,7.370230641807081,0.0,0,1,-1,1,High Value
Graduation,Divorced,46102.0,2.0,1.0,2014-03-10,3.0,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,63.0,16.0,4.0,4314.0,2.833213344056216,0.0,1,0,-1,0,Low Value
Graduation,Single,84574.0,0.0,0.0,2013-06-04,72.0,387.0,20.0,713.0,38.0,54.0,163.0,1.0,9.0,11.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,1375.0,1.0,4593.0,7.226936018493289,0.0,0,1,-1,1,High Value
Graduation,Married,56181.0,0.0,1.0,2013-01-08,6.0,121.0,103.0,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,63.0,393.0,2.0,4740.0,5.976350909297934,0.0,1,1,-1,0,Low Value
Master,Divorced,63120.0,0.0,1.0,2012-09-28,53.0,965.0,69.0,279.0,54.0,41.0,69.0,5.0,8.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,75.0,1477.0,2.0,4842.0,7.298445101508147,0.0,0,1,-1,1,High Value
Graduation,Married,73691.0,0.0,1.0,2013-11-06,58.0,707.0,21.0,250.0,85.0,43.0,73.0,2.0,6.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,1179.0,2.0,4438.0,7.07326971745971,1.0,0,1,-1,1,High Value
Graduation,Together,63381.0,0.0,1.0,2012-10-05,78.0,571.0,50.0,142.0,33.0,50.0,159.0,4.0,4.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,1005.0,2.0,4835.0,6.913737350659685,0.0,0,1,-1,1,High Value
PhD,Together,76140.0,0.0,0.0,2014-05-13,57.0,586.0,66.0,653.0,17.0,0.0,26.0,1.0,5.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,77.0,1348.0,1.0,4250.0,7.207118856207756,0.0,0,1,-1,1,High Value
PhD,Divorced,62859.0,0.0,1.0,2012-12-30,37.0,1063.0,89.0,102.0,16.0,12.0,25.0,4.0,9.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,1307.0,2.0,4749.0,7.176254532017144,0.0,0,1,-1,1,High Value
Graduation,Single,45906.0,0.0,1.0,2013-05-07,20.0,305.0,3.0,27.0,4.0,3.0,144.0,2.0,5.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,486.0,2.0,4621.0,6.18826412308259,1.0,1,1,-1,1,Low Value
Master,Together,77632.0,0.0,0.0,2013-03-10,73.0,1200.0,105.0,758.0,0.0,42.0,147.0,1.0,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1,78.0,2252.0,1.0,4679.0,7.720017940432244,2.0,0,1,-1,1,High Value
PhD,Married,46463.0,1.0,1.0,2013-08-18,56.0,163.0,2.0,40.0,8.0,11.0,11.0,7.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,54.0,235.0,3.0,4518.0,5.4638318050256105,0.0,1,1,-1,0,Low Value
Graduation,Together,105471.0,0.0,0.0,2013-01-21,36.0,1009.0,181.0,104.0,202.0,21.0,207.0,0.0,9.0,8.0,13.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,1,55.0,1724.0,1.0,4727.0,7.45298232946546,2.0,0,1,-1,1,High Value
